,n_topics,npmi_average
0,5,-0.12870935478095574
1,6,-0.13362992774581936
2,7,-0.15523133363069705
3,8,-0.1452656943550686
4,9,-0.14680392510071133
5,10,-0.1395046778535369
6,11,-0.15071692717761576
7,12,-0.1588077837550145
8,13,-0.1502921963962537
9,14,-0.18874016655470105
10,15,-0.16278719340053288
11,16,-0.17327416721407804
12,17,-0.15076357383538458
13,18,-0.1542079893211365
14,19,-0.1506273742953808
15,20,-0.15211917816594311
