,n_topics,npmi_average
0,5,-0.10732195999002148
1,6,-0.1077268410224272
2,7,-0.11231620643261943
3,8,-0.09556163565808118
4,9,-0.10021481184943755
5,10,-0.101413077815467
6,11,-0.09820284504670514
7,12,-0.09119659205205519
8,13,-0.09068268351240368
9,14,-0.07766674448198302
10,15,-0.08445116670999686
11,16,-0.09287613916513278
12,17,-0.08226878532220211
13,18,-0.07997267118060883
14,19,-0.07800413733629732
15,20,-0.07495919038360448
