,n_topics,npmi_average
0,5,0.02734032676935808
1,6,-0.007214965828472008
2,7,0.010749759895382682
3,8,0.03842667822127127
4,9,0.03406572618265022
5,10,0.03622894439194753
6,11,0.03967805772058493
7,12,0.01777600060011221
8,13,0.01347412176913962
9,14,0.0009884972145095174
10,15,0.04253630450382871
11,16,0.02660534644789106
12,17,0.018455177980740162
13,18,0.011540039136140615
14,19,0.012867780811111944
15,20,0.038760972056122577
