,n_topics,npmi_average
0,10,-0.1349595071828794
1,11,-0.1265965216670037
2,12,-0.20629505022500094
3,13,-0.15837878687374002
4,14,-0.20768699437389398
5,15,-0.21410655952250976
6,16,-0.11502718744684669
7,17,-0.08614751319108216
8,18,-0.1511635508420515
9,19,-0.08353360455143057
10,20,-0.18396156996151863
