,n_topics,npmi_average
0,5,-0.0013665828429099032
1,6,-0.00985544644343954
2,7,0.01021573818340051
3,8,0.001682916413221715
4,9,-0.04836190601731194
5,10,-0.01608441450021461
6,11,-0.060944269428510035
7,12,0.012100020095527247
8,13,-0.050943348959378965
9,14,-0.08051399210349246
10,15,-0.08624851765137817
11,16,-0.1130306066849234
12,17,-0.028239683842823684
13,18,-0.11318858034005051
14,19,-0.10256122032563589
