,n_topics,npmi_average
0,10,0.07299760394624417
1,11,0.058643240379625046
2,12,0.06962276115058375
3,13,0.07062016378283427
4,14,0.06982701613451514
5,15,0.06414619165928857
6,16,0.06997741614344685
7,17,0.07160556824980827
8,18,0.058811805302885864
9,19,0.073184877191597
10,20,0.07320036595879298
11,21,0.06676305675142506
