,n_topics,npmi_average
0,10,-0.09236194064348344
1,11,-0.002683178992460797
2,12,0.00559086456720803
3,13,-0.06096774735987827
4,14,-0.04260200633910431
5,15,-0.10620837865953102
6,16,-0.02352335294585938
7,17,-0.041470435818469584
8,18,-0.03802064824192103
9,19,-0.07125616112260412
10,20,-0.06765738407147324
