,n_topics,npmi_average
0,5,0.009147124281544173
1,6,0.041561765103572096
2,7,0.024910258513807796
3,8,-0.014346844813645232
4,9,0.017476250020369535
5,10,0.03677229016560673
6,11,0.029985497214774295
7,12,0.024205260304829796
8,13,-0.0007199924193852019
9,14,0.021138797522764114
10,15,0.01255256150703677
11,16,0.02101806725772124
12,17,0.019104617054613526
13,18,0.02455511601003061
14,19,0.023576363276037852
15,20,0.0170294652769932
