,n_topics,npmi_average
0,5,-0.12171991910894381
1,6,-0.17778141281291676
2,7,-0.18255161957572014
3,8,-0.12209105991608069
4,9,-0.07713973570518985
5,10,-0.03605843723419795
6,11,-0.12521008907326056
7,12,-0.10721598768482427
8,13,-0.13356114291961094
9,14,-0.07533504421975654
10,15,-0.1142046648347903
11,16,-0.10120309017020104
12,17,-0.1268991251700774
13,18,-0.07436361738636985
14,19,-0.12974947177074078
15,20,-0.08012311766190985
