,n_topics,npmi_average
0,5,-0.020762109718169837
1,6,-0.007480985597883345
2,7,-0.009086717471386313
3,8,-0.038959742904570605
4,9,-0.012703645565494016
5,10,-0.024333045020766872
6,11,0.0021220584204672053
7,12,-0.008542583349696924
8,13,-0.001290181761097092
9,14,-0.008540296319172663
10,15,-0.0013216094020632209
11,16,-0.01564190043097505
12,17,-0.011493721292361916
13,18,0.0037936114640996187
14,19,-0.014376212008354036
15,20,-0.006039258461085493
