,n_topics,npmi_average
0,10,-0.004036177135462782
1,11,-0.009586564851130882
2,12,0.01069747226853733
3,13,-0.06592479313317023
4,14,-0.04654436924818413
5,15,0.007082487094938872
6,16,-0.005277774471008357
7,17,-0.023687754367118258
8,18,-0.05570158701909714
9,19,-0.014347324069992408
10,20,0.02316438249171078
