iterations,top_n,coherence,LL
3300,15,0.07060301304600936,-8.3325
3350,15,0.06940907770644467,-8.33544
3400,15,0.06989498648008706,-8.3273
3450,15,0.07071818085089632,-8.32699
3500,15,0.07035174192645852,-8.32966
3550,15,0.06936347183105819,-8.32367
3600,15,0.06964028220421978,-8.33028
3650,15,0.07019605126442795,-8.3209
3700,15,0.0689879800335827,-8.33104
3750,15,0.06849199977989538,-8.3275
3800,15,0.07132798453166685,-8.32938
3850,15,0.07014327897805203,-8.32534
3900,15,0.06973893750155843,-8.32843
3950,15,0.0706144389246333,-8.32397
4000,15,0.07226384358468287,-8.32683
50,20,0.02463610250541332,-9.03463
100,20,0.03645190830013384,-8.88493
150,20,0.04408200635083297,-8.837
200,20,0.047793870274446926,-8.79717
250,20,0.05078967408243362,-8.74579
300,20,0.0535130186678202,-8.62974
350,20,0.05398753325732316,-8.55515
400,20,0.05545200576662013,-8.519
450,20,0.05501586400694927,-8.49088
500,20,0.05527929622401737,-8.46451
550,20,0.0575164119486368,-8.45042
600,20,0.056373216122245134,-8.43454
650,20,0.05756318071946708,-8.42311
700,20,0.05595145782959977,-8.4165
750,20,0.058506826306208265,-8.40659
800,20,0.05692059843056361,-8.39772
850,20,0.0564322235052993,-8.39121
900,20,0.05911374527241784,-8.38641
950,20,0.057604339732001054,-8.38054
1000,20,0.05871981118756854,-8.37982
1050,20,0.05898187146783022,-8.37443
1100,20,0.059535382480920614,-8.37143
1150,20,0.05856931880421913,-8.36656
1200,20,0.057614297300654156,-8.36472
1250,20,0.057935831899869436,-8.36432
1300,20,0.058849185839345515,-8.36101
1350,20,0.0572603862816352,-8.3626
1400,20,0.05761912554651641,-8.36197
1450,20,0.05598534120246955,-8.35519
1500,20,0.056945659730547195,-8.35499
1550,20,0.058569041193447524,-8.3504
1600,20,0.055671001697143924,-8.35674
1650,20,0.057346549089505885,-8.35019
1700,20,0.05616843728076965,-8.34983
1750,20,0.05656815039151901,-8.34397
1800,20,0.05686070613530176,-8.3426
1850,20,0.05736745607922682,-8.34394
1900,20,0.056444341649134984,-8.34484
1950,20,0.05648009311528289,-8.34986
2000,20,0.05667640304748449,-8.34597
2050,20,0.0574277136597923,-8.34192
2100,20,0.056247525206110184,-8.34357
2150,20,0.057515516596988,-8.3388
2200,20,0.05708223920444989,-8.33807
2250,20,0.05736857449344187,-8.33603
2300,20,0.058426956038276724,-8.33825
2350,20,0.05681110834652143,-8.34104
2400,20,0.058471093867038575,-8.34112
2450,20,0.05925871334266812,-8.34039
2500,20,0.0584704981269077,-8.34018
2550,20,0.05729212441107838,-8.34059
2600,20,0.05626288834439689,-8.3416
2650,20,0.05707665998287595,-8.33507
2700,20,0.057872630700958445,-8.33273
2750,20,0.05716432748890179,-8.33677
2800,20,0.05806615971191563,-8.34019
2850,20,0.05768910207055316,-8.33552
2900,20,0.05805441110321544,-8.3359
2950,20,0.05685231817849094,-8.33701
3000,20,0.0570437934698168,-8.3323
3050,20,0.0557597816930113,-8.33363
3100,20,0.056534843266757756,-8.33096
3150,20,0.056503874410472575,-8.33229
3200,20,0.05813767919587164,-8.32772
3250,20,0.056807505003784974,-8.32633
3300,20,0.058741759528345365,-8.3325
3350,20,0.05884162704099399,-8.33544
3400,20,0.05828663286380048,-8.3273
3450,20,0.05747110779420512,-8.32699
3500,20,0.05835947936090302,-8.32966
3550,20,0.05772144958832539,-8.32367
3600,20,0.05648021801743617,-8.33028
3650,20,0.05791184562150696,-8.3209
3700,20,0.05816170099147273,-8.33104
3750,20,0.05729213531327647,-8.3275
3800,20,0.05783535821077563,-8.32938
3850,20,0.056961114435161636,-8.32534
3900,20,0.056491202514001415,-8.32843
3950,20,0.05647933424476008,-8.32397
4000,20,0.05870347579110598,-8.32683
50,20,0.025186321161884906,-9.03463
100,20,0.040449125704173174,-8.88493
150,20,0.0457362639670848,-8.837
200,20,0.04908764864944654,-8.79717
250,20,0.05236358212097637,-8.74579
300,20,0.055358081363836055,-8.62974
350,20,0.056479781935878534,-8.55515
400,20,0.057978630432462236,-8.519
450,20,0.05888563140574635,-8.49088
500,20,0.06036042746880811,-8.46451
550,20,0.06079318949091597,-8.45042
600,20,0.05908865528854562,-8.43454
650,20,0.05968706259736167,-8.42311
700,20,0.05898740688125083,-8.4165
750,20,0.057771233100258,-8.40659
800,20,0.05938403409971412,-8.39772
850,20,0.061036695022415585,-8.39121
900,20,0.05831750020388417,-8.38641
950,20,0.05906437055276495,-8.38054
1000,20,0.058741133950276775,-8.37982
1050,20,0.06000451381363887,-8.37443
1100,20,0.0596167029474863,-8.37143
1150,20,0.05846498433019344,-8.36656
1200,20,0.05826799662045404,-8.36472
1250,20,0.05841234065895738,-8.36432
1300,20,0.0595615625427313,-8.36101
1350,20,0.058356836196394944,-8.3626
1400,20,0.05831482773846246,-8.36197
1450,20,0.05918676404422427,-8.35519
1500,20,0.05845155651133422,-8.35499
1550,20,0.058476769377678615,-8.3504
1600,20,0.05813573467653079,-8.35674
1650,20,0.05727410705056706,-8.35019
1700,20,0.05827544888908475,-8.34983
1750,20,0.05786260315140169,-8.34397
1800,20,0.05878326941069558,-8.3426
1850,20,0.05833382632498882,-8.34394
1900,20,0.05767773470189531,-8.34484
1950,20,0.05870864758289693,-8.34986
2000,20,0.05943680974070852,-8.34597
2050,20,0.05890090136892963,-8.34192
2100,20,0.05812026684163065,-8.34357
2150,20,0.05839243083589524,-8.3388
2200,20,0.058443870166916614,-8.33807
2250,20,0.058664153269034264,-8.33603
2300,20,0.05862733009320839,-8.33825
2350,20,0.05861218683683564,-8.34104
2400,20,0.058908672221079796,-8.34112
2450,20,0.05655914763161918,-8.34039
2500,20,0.05722268169018873,-8.34018
2550,20,0.05812263420178882,-8.34059
2600,20,0.058535484857913135,-8.3416
2650,20,0.05664138908102146,-8.33507
2700,20,0.057030276235213374,-8.33273
2750,20,0.057681524822756826,-8.33677
2800,20,0.05721861740549193,-8.34019
2850,20,0.056460311084388,-8.33552
2900,20,0.05792165154039795,-8.3359
2950,20,0.05804791726554536,-8.33701
3000,20,0.05650434557348473,-8.3323
3050,20,0.05776840047787878,-8.33363
3100,20,0.05701444237663568,-8.33096
3150,20,0.05727891404334692,-8.33229
3200,20,0.05761196494533638,-8.32772
3250,20,0.057581313238177,-8.32633
3300,20,0.05772092299129708,-8.3325
3350,20,0.056552771719844186,-8.33544
3400,20,0.05830966013579757,-8.3273
3450,20,0.0563241016473694,-8.32699
3500,20,0.05803679385359066,-8.32966
3550,20,0.05777926802856798,-8.32367
3600,20,0.05832241805993744,-8.33028
3650,20,0.05825004032257205,-8.3209
3700,20,0.05740844156721381,-8.33104
3750,20,0.05788080265304147,-8.3275
3800,20,0.05746223163472017,-8.32938
3850,20,0.057671733247766734,-8.32534
3900,20,0.05664381649708462,-8.32843
3950,20,0.05743020558635577,-8.32397
4000,20,0.05617960998745771,-8.32683
50,20,0.027493618589540254,-9.03463
100,20,0.03941014195726739,-8.88493
150,20,0.04622104580903279,-8.837
200,20,0.04724794830775003,-8.79717
250,20,0.05024543896767073,-8.74579
300,20,0.05222414059912082,-8.62974
350,20,0.05235421994233996,-8.55515
400,20,0.05393487261625495,-8.519
450,20,0.05425881143496606,-8.49088
500,20,0.05487955693207738,-8.46451
550,20,0.05632658969625984,-8.45042
600,20,0.056162591302128674,-8.43454
650,20,0.056023413062142806,-8.42311
700,20,0.05743239928530805,-8.4165
750,20,0.054434193489614334,-8.40659
800,20,0.05648661540813009,-8.39772
850,20,0.05461616333827768,-8.39121
900,20,0.05590263712442268,-8.38641
950,20,0.05378676343991739,-8.38054
1000,20,0.05418926319721084,-8.37982
1050,20,0.05475424513673135,-8.37443
1100,20,0.055219483344353705,-8.37143
1150,20,0.05534372642757498,-8.36656
1200,20,0.054766490234047255,-8.36472
1250,20,0.05611005718380107,-8.36432
1300,20,0.056156552052569995,-8.36101
1350,20,0.054274434997041494,-8.3626
1400,20,0.05495739383522751,-8.36197
1450,20,0.056134873782120745,-8.35519
1500,20,0.0564751305826527,-8.35499
1550,20,0.056591071711659426,-8.3504
1600,20,0.05433515295747373,-8.35674
1650,20,0.05388875511337773,-8.35019
1700,20,0.05565035389824089,-8.34983
1750,20,0.05551319000285102,-8.34397
1800,20,0.055393281239291596,-8.3426
1850,20,0.055736670957844625,-8.34394
1900,20,0.05652999972689277,-8.34484
1950,20,0.05481692186697657,-8.34986
2000,20,0.05579284176970313,-8.34597
2050,20,0.055112912598602626,-8.34192
2100,20,0.05514702115342521,-8.34357
2150,20,0.0552778197173553,-8.3388
2200,20,0.05511351419897248,-8.33807
2250,20,0.05577220386119071,-8.33603
2300,20,0.05667798146126221,-8.33825
2350,20,0.05552020127326981,-8.34104
2400,20,0.054541232253357434,-8.34112
2450,20,0.054965813482327736,-8.34039
2500,20,0.05523285653376182,-8.34018
2550,20,0.05420262227576263,-8.34059
2600,20,0.054599037886214896,-8.3416
2650,20,0.05485888972904272,-8.33507
2700,20,0.054084621268847735,-8.33273
2750,20,0.055490633695627914,-8.33677
2800,20,0.05418791783194224,-8.34019
2850,20,0.05397112039794699,-8.33552
2900,20,0.05603353000148907,-8.3359
2950,20,0.05254836600915339,-8.33701
3000,20,0.05537945324413352,-8.3323
3050,20,0.056559662362265256,-8.33363
3100,20,0.05411311764375427,-8.33096
3150,20,0.055180908672109674,-8.33229
3200,20,0.05608373520745125,-8.32772
3250,20,0.05424781204038449,-8.32633
3300,20,0.05426711926506563,-8.3325
3350,20,0.05507436510117219,-8.33544
3400,20,0.05624945371026771,-8.3273
3450,20,0.054178245309667854,-8.32699
3500,20,0.05446631663376819,-8.32966
3550,20,0.053551368681996364,-8.32367
3600,20,0.05371144310893688,-8.33028
3650,20,0.05416300893971865,-8.3209
3700,20,0.05519427504665341,-8.33104
3750,20,0.05503028121249521,-8.3275
3800,20,0.05509166275898028,-8.32938
3850,20,0.054854285259326674,-8.32534
3900,20,0.05533567644267747,-8.32843
3950,20,0.055536909526720774,-8.32397
4000,20,0.05590522634194374,-8.32683
