,n_topics,npmi_average
0,10,0.08843947714181824
1,11,0.0842588272665411
2,12,0.08605025352897805
3,13,0.08409503754057121
4,14,0.07819963482310255
5,15,0.080902792988792
6,16,0.07757418487642978
7,17,0.08370079028906072
8,18,0.08103502159434402
9,19,0.0858215585535823
10,20,0.0859927267906815
11,21,0.08183384362227328
