K,iterations,coherence,LL
17,6950,0.08108547440227766,-8.39263
17,7000,0.08262835319148745,-8.39221
17,50,0.05887251425287532,-8.97546
17,100,0.061927104846115105,-8.87223
17,150,0.06206276659313978,-8.84341
17,200,0.061303791157770335,-8.83477
17,250,0.06282563120632925,-8.83246
17,300,0.05922230162845453,-8.83129
17,350,0.059851617189328514,-8.83202
17,400,0.0592748548932188,-8.79333
17,450,0.06184396096094842,-8.81021
17,500,0.06080200203757595,-8.82081
17,550,0.06336074407414613,-8.82233
17,600,0.06346805665280975,-8.79175
17,650,0.06410287265007822,-8.78596
17,700,0.06411672334648356,-8.79055
17,750,0.06540528745185031,-8.79356
17,800,0.06394703401949123,-8.76392
17,850,0.06472096738286165,-8.74731
17,900,0.06376814531668579,-8.75161
17,950,0.06384232878334528,-8.75278
17,1000,0.06475785776770238,-8.72718
17,1050,0.06993590014867453,-8.70099
17,1100,0.06704350931349108,-8.70376
17,1150,0.06836008242779852,-8.70318
17,1200,0.06901247414853888,-8.67958
17,1250,0.07126678369538626,-8.65582
17,1300,0.07549566025692218,-8.6553
17,1350,0.07456708663451993,-8.6566
17,1400,0.07383479188285588,-8.63547
17,1450,0.07491293886514241,-8.61199
17,1500,0.07636820339280521,-8.61275
17,1550,0.07667273793352912,-8.6141
17,1600,0.07769182010382288,-8.59796
17,1650,0.0783085274184337,-8.57561
17,1700,0.07898323914932753,-8.57512
17,1750,0.07864929404866973,-8.57377
17,1800,0.07942233062604172,-8.56235
17,1850,0.07916415516220351,-8.54288
17,1900,0.07930571523140728,-8.54485
17,1950,0.07919347762185344,-8.5451
17,2000,0.07902389995654344,-8.53674
17,2050,0.07860344629222352,-8.5172
17,2100,0.07919735868393428,-8.51847
17,2150,0.08065099017046684,-8.51802
17,2200,0.07769369815837354,-8.51232
17,2250,0.0772526859498399,-8.49665
17,2300,0.07645827426430078,-8.49852
17,2350,0.07862579332144731,-8.49734
17,2400,0.07817282288414837,-8.49228
17,2450,0.07709456925223676,-8.47792
17,2500,0.07562064748445455,-8.48046
17,2550,0.0754056175227943,-8.48009
17,2600,0.07742987481767596,-8.47608
17,2650,0.07616379202253473,-8.46471
17,2700,0.07520084502451636,-8.46537
17,2750,0.0772458139140728,-8.46617
17,2800,0.07605448413317607,-8.46346
17,2850,0.0758142889324525,-8.45448
17,2900,0.07691649693231892,-8.4546
17,2950,0.07654440018284871,-8.4537
17,3000,0.07444138377525825,-8.45259
17,3050,0.07673728406788202,-8.44447
17,3100,0.07651594848479056,-8.44423
17,3150,0.07650567253847085,-8.44435
17,3200,0.07597961830709707,-8.44278
17,3250,0.07596851471598466,-8.43691
17,3300,0.07702799416538492,-8.43702
17,3350,0.07545235227531982,-8.43802
17,3400,0.07520656330909999,-8.43587
17,3450,0.07578525937006478,-8.43155
17,3500,0.07459935112162293,-8.43118
17,3550,0.07467263416491748,-8.4303
17,3600,0.07622848155400451,-8.43065
17,3650,0.07540306674162536,-8.4258
17,3700,0.07457142805250075,-8.42655
17,3750,0.07642076067268272,-8.42628
17,3800,0.07563969060058343,-8.4264
17,3850,0.07505061949624822,-8.42139
17,3900,0.0746812582584408,-8.42233
17,3950,0.07469371761804022,-8.42203
17,4000,0.07498666952882073,-8.42222
17,4050,0.07464591999352153,-8.41837
17,4100,0.07547042825565503,-8.4179
17,4150,0.0745775964612114,-8.41822
17,4200,0.07402731755914992,-8.4184
17,4250,0.07447613614315128,-8.4162
17,4300,0.07491672849315253,-8.41445
17,4350,0.07360297733935292,-8.41489
17,4400,0.07462644282554584,-8.41629
17,4450,0.07303083920093148,-8.41315
17,4500,0.07336612186095696,-8.41328
17,4550,0.07331394371569817,-8.41386
17,4600,0.07420306941408865,-8.41416
17,4650,0.074051021953984,-8.41256
17,4700,0.07323353221442429,-8.41237
17,4750,0.07397844137546003,-8.4113
17,4800,0.07509935722997038,-8.41175
17,4850,0.07535930620871903,-8.4095
17,4900,0.07328018712315044,-8.41037
17,4950,0.0751281257638625,-8.41046
17,5000,0.07500572444065233,-8.41113
17,5050,0.07358607076295344,-8.41024
17,5100,0.07442554996159542,-8.40959
17,5150,0.0743345278281821,-8.41014
17,5200,0.07341832135160097,-8.4085
17,5250,0.07387658553262652,-8.4088
17,5300,0.07417059155545117,-8.40932
17,5350,0.0744723377915557,-8.40918
17,5400,0.07457786389096852,-8.40908
17,5450,0.07347293815344605,-8.40894
17,5500,0.07398159784722495,-8.40816
17,5550,0.07364464010591365,-8.40786
17,5600,0.07426584514489613,-8.40705
17,5650,0.07343392834018532,-8.40681
17,5700,0.07528140970470196,-8.40831
17,5750,0.07377341403566529,-8.40786
17,5800,0.07271501830717209,-8.40654
17,5850,0.07360107356654419,-8.40607
17,5900,0.07369834824967378,-8.40683
17,5950,0.07467166150631548,-8.40602
17,6000,0.07332968889594274,-8.40721
17,6050,0.0729621762932819,-8.4076
17,6100,0.07358381885652543,-8.4055
17,6150,0.074268119170216,-8.40891
17,6200,0.07452382495822249,-8.40676
17,6250,0.0745545973289077,-8.40638
17,6300,0.0736189404998128,-8.40644
17,6350,0.07335762367152304,-8.40649
17,6400,0.07264297396609282,-8.4062
17,6450,0.07320355186611334,-8.40564
17,6500,0.07435138139194168,-8.40654
17,6550,0.07317888142908242,-8.40428
17,6600,0.0739954920386028,-8.40748
17,6650,0.07253904522226995,-8.40542
17,6700,0.07299281275164586,-8.40528
17,6750,0.07295617733368026,-8.4044
17,6800,0.074067356788239,-8.40501
17,6850,0.07360741091810707,-8.40443
17,6900,0.0724053404921574,-8.40463
17,6950,0.07462952351474746,-8.40597
17,7000,0.07384981523957262,-8.40719
20,50,0.05553043078343035,-8.97281
20,100,0.05744574963421567,-8.88044
20,150,0.058710139683720686,-8.86005
20,200,0.0598340032712973,-8.84955
20,250,0.058202015394039776,-8.8453
20,300,0.05900599706504392,-8.84428
20,350,0.05996277219256508,-8.84142
20,400,0.05823626772590935,-8.78412
20,450,0.05927975706987164,-8.79267
20,500,0.060811257474536806,-8.79496
20,550,0.06378073459620694,-8.79522
20,600,0.06395238070676854,-8.76072
20,650,0.06610245002924099,-8.74773
20,700,0.06764205921174586,-8.74997
20,750,0.06801819252376369,-8.75305
20,800,0.06925596813009323,-8.72257
20,850,0.07298711663709428,-8.69879
20,900,0.07346391293629566,-8.70048
20,950,0.07401418466694433,-8.70142
20,1000,0.0749903132387278,-8.67243
20,1050,0.07766219807829383,-8.63984
20,1100,0.07232259021192064,-8.63999
20,1150,0.07281753108304734,-8.64096
20,1200,0.0744552793913467,-8.61902
20,1250,0.07341558116587939,-8.59068
20,1300,0.07584672921391168,-8.59293
20,1350,0.07517794997959006,-8.59554
20,1400,0.0746975323995747,-8.5741
20,1450,0.07649125261637477,-8.54814
20,1500,0.07668422797471415,-8.54943
20,1550,0.07828242559446497,-8.55063
20,1600,0.07695362082380194,-8.53461
20,1650,0.07750439297813488,-8.51161
20,1700,0.077663802348965,-8.51269
20,1750,0.07702262433956603,-8.51205
20,1800,0.07906348910016434,-8.50077
20,1850,0.07849170597378119,-8.478
20,1900,0.0789196964802841,-8.48103
20,1950,0.07942338883333185,-8.4805
20,2000,0.07992038838208965,-8.47249
20,2050,0.07777721458469268,-8.45304
20,2100,0.07845949525018545,-8.45447
20,2150,0.07759682660803814,-8.45393
20,2200,0.07776177940257877,-8.44923
20,2250,0.0769198033206213,-8.4343
20,2300,0.0792416939138172,-8.43386
20,2350,0.07814337068684406,-8.4338
20,2400,0.07671988358094689,-8.43063
20,2450,0.07822071882626239,-8.417
20,2500,0.0784563969056704,-8.41752
20,2550,0.07702717847360735,-8.41969
20,2600,0.0768152532612365,-8.41573
20,2650,0.07700819204242607,-8.40497
20,2700,0.07608036208025899,-8.40532
20,2750,0.07690217616791303,-8.40428
20,2800,0.07731814720238978,-8.40426
20,2850,0.07663759979102032,-8.39718
20,2900,0.07625293484865084,-8.39687
20,2950,0.07513468002916025,-8.39522
20,3000,0.07668954748132079,-8.39608
20,3050,0.0768967432505329,-8.38864
20,3100,0.0758657629105034,-8.38946
20,3150,0.07601261401185747,-8.38836
20,3200,0.07577443393155621,-8.38864
20,3250,0.0755111452070105,-8.38364
20,3300,0.07575290010882463,-8.38444
20,3350,0.07517568906406834,-8.38559
20,3400,0.07554975550900649,-8.38326
20,3450,0.07501361083581337,-8.37873
20,3500,0.07658274313011688,-8.37877
20,3550,0.07590312092023586,-8.37937
20,3600,0.07408146577278028,-8.3797
20,3650,0.07593033051779512,-8.37506
20,3700,0.07537060190349294,-8.37651
20,3750,0.07601626725334519,-8.37636
20,3800,0.0759214276206707,-8.37603
20,3850,0.07464349176500251,-8.37264
20,3900,0.07397726567321516,-8.37307
20,3950,0.07411347108668825,-8.37323
20,4000,0.07636936985138493,-8.37304
20,4050,0.07560951763352798,-8.37032
20,4100,0.0753382464160801,-8.37008
20,4150,0.07516742346092851,-8.37073
20,4200,0.07608147572751248,-8.36965
20,4250,0.07585435292123698,-8.36875
20,4300,0.0773616902437147,-8.36895
20,4350,0.07487476743180292,-8.36823
20,4400,0.07559159811159225,-8.36945
20,4450,0.0755836844764962,-8.36621
20,4500,0.07537110572382476,-8.36607
20,4550,0.07575087073897892,-8.36626
20,4600,0.07366484685663677,-8.36766
20,4650,0.07598339105045464,-8.36576
20,4700,0.07648887899050204,-8.36753
20,4750,0.07582568858556779,-8.36749
20,4800,0.07579853036469626,-8.3672
20,4850,0.0746514236297605,-8.36535
20,4900,0.07489116041028053,-8.36562
20,4950,0.07470876966993581,-8.36489
20,5000,0.07477111234389555,-8.36655
20,5050,0.07448258263847474,-8.36472
20,5100,0.07384659498002465,-8.36285
20,5150,0.07417150641971736,-8.36644
20,5200,0.07563423333012254,-8.36439
20,5250,0.07543672405094991,-8.36508
20,5300,0.07331733075072062,-8.36453
20,5350,0.0792054919778933,-8.36156
20,5400,0.07913850131965641,-8.35736
20,5450,0.08020661019383514,-8.35628
20,5500,0.08132348952464682,-8.35629
20,5550,0.07923865828833072,-8.35835
20,5600,0.08067283415419382,-8.35804
20,5650,0.08056198079244753,-8.35806
20,5700,0.07959828539138869,-8.35676
20,5750,0.07930359714393437,-8.35654
20,5800,0.07954231188563422,-8.35632
20,5850,0.07891748770455088,-8.35537
20,5900,0.07842049305971616,-8.35659
20,5950,0.08091348045924807,-8.35628
20,6000,0.08091881144810203,-8.35584
20,6050,0.08008301908325345,-8.35482
20,6100,0.07837386570273323,-8.35568
20,6150,0.0802747107525781,-8.35624
20,6200,0.07842267143354714,-8.35666
20,6250,0.07889636970447211,-8.35479
20,6300,0.07984531208826344,-8.35491
20,6350,0.07840173201692442,-8.35638
20,6400,0.07960447565413453,-8.35795
20,6450,0.08208925318075884,-8.35596
20,6500,0.08078581903814093,-8.35531
20,6550,0.08100156958938236,-8.35744
20,6600,0.08008478799229447,-8.35561
20,6650,0.08131582967980493,-8.35523
20,6700,0.07868231601349676,-8.35449
20,6750,0.079187151593037,-8.35487
20,6800,0.07923432695940816,-8.35545
20,6850,0.07865815003311166,-8.35461
20,6900,0.07907639228943318,-8.35494
20,6950,0.08052354970616454,-8.35613
20,7000,0.07776892101636854,-8.35581
20,50,0.05398090291888423,-8.98949
20,100,0.056986444872095754,-8.89124
20,150,0.05665944190816084,-8.86698
20,200,0.05684556655179872,-8.8552
20,250,0.05668310437961936,-8.84909
20,300,0.06222513487795189,-8.84546
20,350,0.06227158485678006,-8.84167
20,400,0.060503334921620654,-8.79921
20,450,0.06627156421277353,-8.81024
20,500,0.06570715033505044,-8.81845
20,550,0.06568093271750104,-8.82129
20,600,0.06620696854522934,-8.79131
20,650,0.06829159670989271,-8.77926
20,700,0.06853110187914502,-8.78718
20,750,0.06952641053611379,-8.78996
20,800,0.07127104771859678,-8.75895
20,850,0.07365571206714289,-8.73608
20,900,0.0728635695651505,-8.73871
20,950,0.0733028571951965,-8.74127
20,1000,0.07345743469021179,-8.71385
20,1050,0.0746504802206442,-8.68714
20,1100,0.0765317537246365,-8.69089
20,1150,0.07673310013202622,-8.69172
20,1200,0.07793386380647382,-8.66453
20,1250,0.07941856013909185,-8.63677
20,1300,0.08135719827688494,-8.63639
20,1350,0.07958254726614636,-8.63822
20,1400,0.08041185741434691,-8.61842
20,1450,0.08218250578661264,-8.5887
20,1500,0.08149737541322352,-8.59151
20,1550,0.0819968937677859,-8.58994
20,1600,0.0822283397178226,-8.5715
20,1650,0.08152777139632869,-8.5452
20,1700,0.08111278551195272,-8.54554
20,1750,0.08299916263300634,-8.54544
20,1800,0.08266113877667519,-8.53161
20,1850,0.07908700832144891,-8.50805
20,1900,0.07817305445483344,-8.50936
20,1950,0.0790479502472722,-8.5114
20,2000,0.07904497032399399,-8.50106
20,2050,0.08232208654255058,-8.48066
20,2100,0.07878471032119942,-8.48197
20,2150,0.07797393143312725,-8.48161
20,2200,0.08086901420734117,-8.47527
20,2250,0.07850332469111665,-8.45818
20,2300,0.07885880813473387,-8.45884
20,2350,0.07783344656550356,-8.45763
20,2400,0.08119130633493714,-8.45327
20,2450,0.08075488431472218,-8.44035
20,2500,0.07875035888335506,-8.44027
20,2550,0.07964109003494325,-8.4397
20,2600,0.07824867346224844,-8.43717
20,2650,0.07793477738971921,-8.42551
20,2700,0.08024009838605599,-8.42665
20,2750,0.07982767373166627,-8.42747
20,2800,0.07977494876442101,-8.42503
20,2850,0.08042774132559577,-8.41482
20,2900,0.0763364713473469,-8.41378
20,2950,0.07818336438474315,-8.41413
20,3000,0.07968508685133416,-8.41255
20,3050,0.07943250343436624,-8.40579
20,3100,0.07816738582834831,-8.40566
20,3150,0.07698056438489775,-8.40603
20,3200,0.0808637513699107,-8.40567
20,3250,0.07788468874455123,-8.3995
20,3300,0.07873838362315025,-8.39978
20,3350,0.0784764879539725,-8.39884
20,3400,0.07948270407440151,-8.39844
20,3450,0.07871185069839598,-8.39444
20,3500,0.07810195091688969,-8.39401
20,3550,0.07887197367624431,-8.39462
20,3600,0.07879403364966608,-8.39438
20,3650,0.07936671103032353,-8.39151
20,3700,0.07560057054869188,-8.39027
20,3750,0.08032985288464396,-8.39103
20,3800,0.07913547684114083,-8.39046
20,3850,0.07737425162179215,-8.38784
20,3900,0.0794982819669813,-8.38752
20,3950,0.08005396353274097,-8.38752
20,4000,0.07953104558493507,-8.38816
20,4050,0.07823731655173322,-8.38562
20,4100,0.07645389197270153,-8.38493
20,4150,0.07875135872311717,-8.38629
20,4200,0.07849367910175377,-8.3854
20,4250,0.07871512477326992,-8.38362
20,4300,0.07840960801080517,-8.38277
20,4350,0.07823622229759881,-8.3836
20,4400,0.0767564485111547,-8.38287
20,4450,0.0771008112947524,-8.38044
20,4500,0.07764503939666584,-8.38344
20,4550,0.07887084827738726,-8.38335
20,4600,0.07888686284427805,-8.3817
20,4650,0.07945844936703303,-8.38164
20,4700,0.07604031197207958,-8.3814
20,4750,0.07958915150352619,-8.37961
20,4800,0.07898209930794202,-8.38003
20,4850,0.07909457130221921,-8.37938
20,4900,0.07890167778333289,-8.37883
20,4950,0.07834154318958628,-8.38081
20,5000,0.07897741215839404,-8.37986
20,5050,0.07964315253412048,-8.37783
20,5100,0.07889521529946794,-8.37803
20,5150,0.07845472820148362,-8.37897
20,5200,0.07734240542894771,-8.37798
20,5250,0.07587236132630708,-8.37629
20,5300,0.07790985278812593,-8.37956
20,5350,0.07521844987836164,-8.37923
20,5400,0.07810379905094467,-8.37894
20,5450,0.07594905030382842,-8.37807
20,5500,0.07745179832967976,-8.37892
20,5550,0.07883726639513366,-8.3786
20,5600,0.07761943913546854,-8.37967
20,5650,0.07957274018046734,-8.37966
20,5700,0.07617726066291404,-8.37821
20,5750,0.0773910235836209,-8.37683
20,5800,0.07848161369820088,-8.3793
20,5850,0.07731876722505351,-8.37785
20,5900,0.07772013152621865,-8.37851
20,5950,0.0777022043735579,-8.37907
20,6000,0.077060271030938,-8.37799
20,6050,0.07654161037314298,-8.37695
20,6100,0.0773434447884466,-8.37836
20,6150,0.07739370070440776,-8.37941
20,6200,0.07906180032248628,-8.37847
20,6250,0.07731951946329339,-8.37815
20,6300,0.07509226625759385,-8.37758
20,6350,0.0769989093663863,-8.37782
20,6400,0.07712507137918798,-8.37774
20,6450,0.07937890883016271,-8.37777
20,6500,0.07810435655124422,-8.37761
20,6550,0.07717074326149306,-8.37749
20,6600,0.07627722662259107,-8.37667
20,6650,0.07805313784913234,-8.37743
20,6700,0.07752645089284928,-8.37741
20,6750,0.07570010406925018,-8.37794
20,6800,0.07749534162365311,-8.37722
20,6850,0.07549557175222063,-8.37721
20,6900,0.07793718558782081,-8.37898
20,6950,0.07734900896597025,-8.378
20,7000,0.07632170974003084,-8.37661
20,50,0.059210447695754106,-8.96788
20,100,0.06203358657529402,-8.85917
20,150,0.06155606596727717,-8.82124
20,200,0.06174143513796345,-8.80661
20,250,0.06127183006470382,-8.79741
20,300,0.0629008289978059,-8.79279
20,350,0.06406078380516275,-8.79349
20,400,0.06322024830600222,-8.74174
20,450,0.0674857940241891,-8.75065
20,500,0.06393635060063099,-8.75853
20,550,0.06391223369847679,-8.76102
20,600,0.06649808181998942,-8.7318
20,650,0.06718141841821977,-8.72443
20,700,0.06694693150929192,-8.72772
20,750,0.06813126832956738,-8.73088
20,800,0.06599928472586974,-8.7015
20,850,0.06908228264368071,-8.68705
20,900,0.06805025524290456,-8.69158
20,950,0.07090417158115153,-8.69237
20,1000,0.06988451173552457,-8.66416
20,1050,0.07090360728171972,-8.64647
20,1100,0.07148361706024406,-8.64826
20,1150,0.07180524559736626,-8.65072
20,1200,0.07050668479483599,-8.62984
20,1250,0.07281660165719822,-8.61012
20,1300,0.07353257676671418,-8.61314
20,1350,0.07323718743223484,-8.61465
20,1400,0.0723857578063138,-8.59824
20,1450,0.07267907324278888,-8.57842
20,1500,0.07312023289380563,-8.57562
20,1550,0.07548208387964282,-8.57491
20,1600,0.07494392660504319,-8.5586
20,1650,0.07677272260301876,-8.54223
20,1700,0.07556879971559839,-8.54191
20,1750,0.07694343110701936,-8.54182
20,1800,0.07605988862664773,-8.52502
20,1850,0.08176157045066174,-8.5024
20,1900,0.07979637365167211,-8.50334
20,1950,0.08055032799287354,-8.50356
20,2000,0.08158439411057503,-8.49367
20,2050,0.07956872125249126,-8.47553
20,2100,0.07989862870061291,-8.47753
20,2150,0.08192673930069087,-8.4779
20,2200,0.08282106532452477,-8.47269
20,2250,0.08238415373158298,-8.45677
20,2300,0.08075748125573276,-8.45794
20,2350,0.08142637883229123,-8.4568
20,2400,0.08162620040231622,-8.45271
20,2450,0.08151614381726473,-8.44202
20,2500,0.08127514786442597,-8.44143
20,2550,0.08131413272652839,-8.44102
20,2600,0.0813891454259054,-8.441
20,2650,0.0804326996653357,-8.42781
20,2700,0.08188818187482791,-8.42833
20,2750,0.08224411458135958,-8.43017
20,2800,0.08234818457482393,-8.427
20,2850,0.07935331302335934,-8.41787
20,2900,0.0812093676243597,-8.41865
20,2950,0.08042071038454077,-8.41817
20,3000,0.07922036570836302,-8.41646
20,3050,0.07910709446778617,-8.41034
20,3100,0.08066531519547239,-8.40905
20,3150,0.08139991437086372,-8.4102
20,3200,0.07875756946865303,-8.40934
20,3250,0.07890987320799528,-8.40292
20,3300,0.08104135362895011,-8.40384
20,3350,0.07925824099233478,-8.40458
20,3400,0.08077054164994626,-8.40268
20,3450,0.08000785449071335,-8.39893
20,3500,0.07851705731145511,-8.3986
20,3550,0.0790502000585438,-8.40029
20,3600,0.08206561961008266,-8.39898
20,3650,0.07920144273651954,-8.39532
20,3700,0.08113120739373751,-8.39346
20,3750,0.08152943580119527,-8.39399
20,3800,0.08151622043356745,-8.39348
20,3850,0.08015066181535799,-8.39161
20,3900,0.08028374437072508,-8.39193
20,3950,0.07921888098399314,-8.39133
20,4000,0.08040148328382757,-8.39057
20,4050,0.08032969036093385,-8.38879
20,4100,0.08194239870667969,-8.3909
20,4150,0.0808946301909548,-8.38838
20,4200,0.0802238486889039,-8.38838
20,4250,0.0796745334993339,-8.3871
20,4300,0.07945260381764606,-8.38726
20,4350,0.08018608651986694,-8.38723
20,4400,0.07894067582998199,-8.38717
20,4450,0.07885844422845345,-8.38619
20,4500,0.07914814239011324,-8.38583
20,4550,0.0780887921985495,-8.38665
20,4600,0.07983273891356081,-8.38429
20,4650,0.07862495110141346,-8.3833
20,4700,0.07980246285247627,-8.38392
20,4750,0.08006539371389862,-8.385
20,4800,0.07918137181988291,-8.38271
20,4850,0.08022547387794932,-8.38337
20,4900,0.08005803202377686,-8.38311
20,4950,0.07883432004498286,-8.3819
20,5000,0.07876229673880095,-8.38233
20,5050,0.08043670975064138,-8.38146
20,5100,0.07873298356839917,-8.3825
20,5150,0.07973658621722608,-8.38004
20,5200,0.07991138149273953,-8.38263
20,5250,0.07900721412363207,-8.3816
20,5300,0.0786339975315974,-8.38036
20,5350,0.07798502525512127,-8.38074
20,5400,0.08038568073686754,-8.38087
20,5450,0.07915459782136985,-8.3804
20,5500,0.07994791440829895,-8.3798
20,5550,0.08186130553843482,-8.37962
20,5600,0.07858723518677738,-8.38058
20,5650,0.08066808277586766,-8.37867
20,5700,0.07919200085921071,-8.38122
20,5750,0.0792345034930394,-8.38129
20,5800,0.07985005781092025,-8.38102
20,5850,0.07958956912989977,-8.37965
20,5900,0.0796337017262221,-8.37845
20,5950,0.07884987659775358,-8.38
20,6000,0.08122745006435676,-8.37935
20,6050,0.07846202250411144,-8.37864
20,6100,0.08193339040851289,-8.37981
20,6150,0.07847686680351293,-8.38014
20,6200,0.08054318507835347,-8.37943
20,6250,0.07904150301784389,-8.37866
20,6300,0.07976035271769613,-8.38092
20,6350,0.07995948782527994,-8.37974
20,6400,0.07905098893458856,-8.37952
20,6450,0.0787913474553903,-8.37905
20,6500,0.08199390098256618,-8.3792
20,6550,0.0787402643964565,-8.37878
20,6600,0.07865850068149158,-8.37886
20,6650,0.08007591154018881,-8.37766
20,6700,0.0802674668453143,-8.37819
20,6750,0.0787850441132736,-8.3793
20,6800,0.07993687194807636,-8.37773
20,6850,0.07939727625318813,-8.37743
20,6900,0.07886539207879091,-8.37928
20,6950,0.07927170672205497,-8.37885
20,7000,0.07754066899448434,-8.37887
23,50,0.054279834948536776,-8.95488
23,100,0.06042650123183504,-8.84993
23,150,0.06431072053801667,-8.82563
23,200,0.06635840462108268,-8.82094
23,250,0.06360818750577621,-8.817
23,300,0.06413892998044785,-8.81526
23,350,0.0633260888011013,-8.81599
23,400,0.06335315632233264,-8.76598
23,450,0.06694694252023425,-8.77834
23,500,0.06727562476743178,-8.78528
23,550,0.06875446527821023,-8.78697
23,600,0.06895642973824838,-8.75467
23,650,0.07029281447981237,-8.7443
23,700,0.07070312082058638,-8.74984
23,750,0.07189651484322232,-8.74873
23,800,0.07058379068701685,-8.71726
23,850,0.0727061596913349,-8.69145
23,900,0.07217148827906537,-8.69489
23,950,0.07166675820970697,-8.69748
23,1000,0.07159470231426869,-8.67042
23,1050,0.07198353424994651,-8.64334
23,1100,0.06997649590954903,-8.64719
23,1150,0.0703275872766456,-8.6473
23,1200,0.07079281181534751,-8.62136
23,1250,0.06804504248847859,-8.5964
23,1300,0.07020054191056857,-8.60055
23,1350,0.06944958579815401,-8.60161
23,1400,0.06949676506570657,-8.57793
23,1450,0.07075590484565245,-8.55147
23,1500,0.07067258871390562,-8.5505
23,1550,0.06945523867627558,-8.55456
23,1600,0.07052133109915372,-8.53703
23,1650,0.07242303637117892,-8.50977
23,1700,0.0716811520482917,-8.50956
23,1750,0.0696131553013023,-8.51035
23,1800,0.07117365673562484,-8.49908
23,1850,0.07318102413693778,-8.47532
23,1900,0.06813120909984449,-8.47757
23,1950,0.06940446563265093,-8.4766
23,2000,0.07206995277552038,-8.46892
23,2050,0.06992161546098558,-8.44762
23,2100,0.06919301303647177,-8.4485
23,2150,0.07037651096600853,-8.44879
23,2200,0.06872090573627491,-8.44465
23,2250,0.07023761678477138,-8.42646
23,2300,0.06960571735930846,-8.42639
23,2350,0.06684084396595145,-8.42759
23,2400,0.06812284550729857,-8.42337
23,2450,0.06842545382767627,-8.4092
23,2500,0.07190589754640835,-8.40969
23,2550,0.06827246827525198,-8.41088
23,2600,0.06803551147448794,-8.40748
23,2650,0.06850235999483106,-8.39775
23,2700,0.06877282251083608,-8.39716
23,2750,0.06923390594299267,-8.39768
23,2800,0.07379306436133097,-8.39553
23,2850,0.07565242741391441,-8.38236
23,2900,0.07639597470790838,-8.38172
23,2950,0.07632087954801114,-8.38302
23,3000,0.07801803988076123,-8.38212
23,3050,0.0740288807491171,-8.37541
23,3100,0.07684560186275372,-8.37737
23,3150,0.07586131952158909,-8.37505
23,3200,0.0780535406971253,-8.37546
23,3250,0.07676461056354132,-8.37068
23,3300,0.07485044456874605,-8.37069
23,3350,0.07686222783035095,-8.37077
23,3400,0.07684553969890619,-8.37075
23,3450,0.07520783705600505,-8.3665
23,3500,0.07744211474849132,-8.36556
23,3550,0.07609956212440744,-8.36789
23,3600,0.07571526172962642,-8.36754
23,3650,0.07395411725452694,-8.36439
23,3700,0.07428504201646333,-8.36324
23,3750,0.07570921816320643,-8.36297
23,3800,0.0732218493942398,-8.36378
23,3850,0.07591561335561803,-8.36116
23,3900,0.07392418636704058,-8.36195
23,3950,0.0738582484651702,-8.36109
23,4000,0.07502185404796392,-8.36118
23,4050,0.07591288713187265,-8.36028
23,4100,0.07465765290998815,-8.35837
23,4150,0.07477887474087472,-8.36013
23,4200,0.07627463510184108,-8.36009
23,4250,0.0747684706552648,-8.35786
23,4300,0.07395274244525966,-8.35928
23,4350,0.0743640127826573,-8.35911
23,4400,0.07705940717515121,-8.35778
23,4450,0.07253899070395417,-8.35551
23,4500,0.07129914494992469,-8.35691
23,4550,0.07465268272120998,-8.35758
23,4600,0.07367918746465373,-8.35659
23,4650,0.07278417889328599,-8.35514
23,4700,0.07327145851648421,-8.35778
23,4750,0.07331418351351875,-8.35616
23,4800,0.0722496327439944,-8.35624
23,4850,0.07396608174513453,-8.35575
23,4900,0.07394391161328924,-8.35379
23,4950,0.07296826692779806,-8.35548
23,5000,0.07412364341149467,-8.35583
23,5050,0.07301146023006762,-8.35533
23,5100,0.07249938029488395,-8.35433
23,5150,0.07143199646301479,-8.35669
23,5200,0.07252197176174488,-8.35402
23,5250,0.07372331619584953,-8.35477
23,5300,0.07398284752442705,-8.3558
23,5350,0.07263738026912434,-8.3553
23,5400,0.07447233380378057,-8.35569
23,5450,0.07285553732102745,-8.35531
23,5500,0.07433218316167484,-8.35576
23,5550,0.07394712295914768,-8.35366
23,5600,0.07442948182754092,-8.35452
23,5650,0.07402388679117522,-8.355
23,5700,0.0725449639527844,-8.35514
23,5750,0.07388456226681128,-8.35501
23,5800,0.0738832028158351,-8.3546
23,5850,0.07434338519969773,-8.35499
23,5900,0.07302266666403677,-8.35565
23,5950,0.07327973160488317,-8.35511
23,6000,0.07439296635494158,-8.35515
23,6050,0.07473154368544137,-8.35402
23,6100,0.07214323673617404,-8.35589
23,6150,0.0750633874732956,-8.35375
23,6200,0.07500303706811605,-8.35364
23,6250,0.072744198303361,-8.35477
23,6300,0.07275511659650415,-8.35543
23,6350,0.07300304045854349,-8.35346
23,6400,0.07399969234537881,-8.3552
23,6450,0.0751313384281416,-8.35402
23,6500,0.07457297743926804,-8.35456
23,6550,0.07428785549039839,-8.35366
23,6600,0.07437260118278605,-8.35477
23,6650,0.07388309876135288,-8.35494
23,6700,0.07428253246725172,-8.3553
23,6750,0.07688848515053831,-8.35352
23,6800,0.07351122529407947,-8.35413
23,6850,0.07587717739119289,-8.35302
23,6900,0.07437517808171554,-8.35458
23,6950,0.07365446056040503,-8.35328
23,7000,0.07594191794569587,-8.35455
23,50,0.05194613819924873,-8.98505
23,100,0.061560974164116475,-8.87634
23,150,0.06390041345078626,-8.83964
